customer_id,name,email,region,customer_type,lead_source,signup_date,recency_days,frequency,monetary,avg_order_value,lifespan_days,orders_per_month,estimated_clv,r_score,f_score,m_score,rfm_score,rfm_total,cluster_id,segment_label,action
C02542,Customer 2542,customer2542@example.com,East,B2C,Organic,2023-06-01,585.0,3.0,266.38,88.79333333333334,11.0,3.0,166.2,1,2,2,122,5,4,Lost / dormant,Win-back / suppress
C02543,Customer 2543,customer2543@example.com,North,B2C,Email,2023-04-25,495.0,12.0,2392.0,199.33333333333331,155.0,2.32,1763.8,4,5,5,455,14,3,Champions,Reward & retain
C02544,Customer 2544,customer2544@example.com,Central,B2C,Email,2022-10-07,473.0,12.0,2296.72,191.3933333333333,295.0,1.22,1772.31,5,5,5,555,15,3,Champions,Reward & retain
C02545,Customer 2545,customer2545@example.com,West,B2C,Organic,2022-07-17,539.0,2.0,238.3,119.15,42.0,1.43,161.37,2,2,2,222,6,0,Lost / dormant,Win-back / suppress
C02546,Customer 2546,customer2546@example.com,South,B2C,Organic,2022-04-26,743.0,5.0,610.52,122.104,34.0,4.41,299.92,1,4,4,144,9,4,At-risk customers,Re-engage now
C02547,Customer 2547,customer2547@example.com,North,B2C,Email,2022-12-05,507.0,7.0,800.05,114.29285714285712,116.0,1.81,575.97,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C02548,Customer 2548,customer2548@example.com,East,B2C,Social,2022-06-16,648.0,8.0,774.53,96.81625,146.0,1.64,436.27,1,5,4,154,10,1,At-risk customers,Re-engage now
C02549,Customer 2549,customer2549@example.com,South,B2C,Paid,2023-04-15,498.0,11.0,372.72,33.88363636363636,392.0,0.84,273.18,3,5,3,353,11,6,Loyal customers,Upsell & deepen
C02550,Customer 2550,customer2550@example.com,East,B2C,Paid,2023-10-26,569.0,2.0,105.51,52.755,26.0,2.0,67.68,2,2,1,221,5,5,Lost / dormant,Win-back / suppress
C02551,Customer 2551,customer2551@example.com,West,B2C,Organic,2022-09-21,545.0,2.0,211.04,105.52,38.0,1.58,141.34,2,2,2,222,6,5,Lost / dormant,Win-back / suppress
C02552,Customer 2552,customer2552@example.com,Central,B2C,Email,2022-07-10,475.0,5.0,510.62,102.124,108.0,1.39,392.37,5,4,4,544,13,1,Champions,Reward & retain
C02553,Customer 2553,customer2553@example.com,South,B2C,Referral,2022-01-15,658.0,6.0,746.12,124.35333333333334,126.0,1.43,413.88,1,4,4,144,9,1,At-risk customers,Re-engage now
C02554,Customer 2554,customer2554@example.com,South,B2C,Referral,2022-12-12,500.0,3.0,338.9,112.96666666666664,79.0,1.14,247.4,3,2,3,323,8,0,Potential loyalists,Nurture toward loyalty
C02555,Customer 2555,customer2555@example.com,West,B2C,Paid,2022-10-30,477.0,3.0,275.18,91.72666666666667,36.0,2.5,210.57,5,2,2,522,9,5,New customers,Onboard & convert
C02556,Customer 2556,customer2556@example.com,North,B2C,Social,2023-08-05,547.0,3.0,398.21,132.73666666666665,89.0,1.01,265.72,2,2,3,223,7,0,Lost / dormant,Win-back / suppress
C02557,Customer 2557,customer2557@example.com,Central,B2C,Paid,2023-11-22,540.0,3.0,275.36,91.78666666666668,18.0,3.0,186.12,2,2,2,222,6,4,Lost / dormant,Win-back / suppress
C02558,Customer 2558,customer2558@example.com,South,B2B,Organic,2022-07-17,508.0,5.0,543.58,108.716,146.0,1.03,390.56,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C02559,Customer 2559,customer2559@example.com,Central,B2C,Social,2022-06-29,491.0,8.0,813.86,101.7325,223.0,1.08,605.01,4,5,4,454,13,1,Champions,Reward & retain
C02560,Customer 2560,customer2560@example.com,South,B2B,Referral,2023-09-18,748.0,3.0,344.57,114.85666666666668,20.0,3.0,168.14,1,2,3,123,6,4,Lost / dormant,Win-back / suppress
C02561,Customer 2561,customer2561@example.com,Central,B2C,Email,2023-10-17,678.0,1.0,53.77,53.77,0.0,1.0,28.95,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C02562,Customer 2562,customer2562@example.com,East,B2C,Email,2023-02-20,561.0,6.0,450.43,75.07166666666667,153.0,1.18,293.06,2,4,3,243,9,6,At-risk customers,Re-engage now
C02563,Customer 2563,customer2563@example.com,South,B2C,Organic,2023-03-14,540.0,8.0,930.92,116.365,166.0,1.45,629.23,2,5,4,254,11,1,At-risk customers,Re-engage now
C02564,Customer 2564,customer2564@example.com,Central,B2C,Paid,2023-06-12,508.0,9.0,1170.17,130.0188888888889,186.0,1.45,840.77,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C02565,Customer 2565,customer2565@example.com,North,B2C,Organic,2022-12-02,515.0,5.0,482.33,96.466,75.0,2.0,341.85,3,4,3,343,10,5,Loyal customers,Upsell & deepen
C02566,Customer 2566,customer2566@example.com,East,B2C,Email,2022-03-30,513.0,8.0,1093.48,136.685,116.0,2.07,778.01,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C02567,Customer 2567,customer2567@example.com,East,B2C,Referral,2023-02-15,534.0,8.0,1006.56,125.82,195.0,1.23,688.0,2,5,5,255,12,1,At-risk customers,Re-engage now
C02568,Customer 2568,customer2568@example.com,North,B2C,Email,2023-11-17,774.0,7.0,758.02,108.28857142857144,165.0,1.27,357.46,1,4,4,144,9,2,At-risk customers,Re-engage now
C02569,Customer 2569,customer2569@example.com,Central,B2C,Social,2022-04-08,492.0,10.0,2029.76,202.976,185.0,1.62,1505.82,4,5,5,455,14,3,Champions,Reward & retain
C02570,Customer 2570,customer2570@example.com,West,B2C,Email,2022-07-09,614.0,1.0,146.34,146.34,0.0,1.0,86.99,1,1,1,111,3,0,Lost / dormant,Win-back / suppress
C02571,Customer 2571,customer2571@example.com,North,B2C,Email,2022-05-24,464.0,9.0,284.55,31.616666666666667,286.0,0.94,223.84,5,5,3,553,13,6,Loyal customers,Upsell & deepen
C02572,Customer 2572,customer2572@example.com,Central,B2C,Social,2023-05-04,546.0,9.0,1190.03,132.22555555555556,188.0,1.44,795.53,2,5,5,255,12,1,At-risk customers,Re-engage now
C02573,Customer 2573,customer2573@example.com,North,B2C,Paid,2022-11-28,485.0,2.0,136.44,68.22,7.0,2.0,102.68,4,2,1,421,7,5,New customers,Onboard & convert
C02574,Customer 2574,customer2574@example.com,North,B2B,Email,2022-09-12,481.0,1.0,102.4,102.4,0.0,1.0,77.7,4,1,1,411,6,0,New customers,Onboard & convert
C02575,Customer 2575,customer2575@example.com,South,B2B,Organic,2022-01-07,479.0,2.0,110.94,55.47,2.0,2.0,84.54,4,2,1,421,7,5,New customers,Onboard & convert
C02576,Customer 2576,customer2576@example.com,Central,B2C,Email,2022-09-25,532.0,2.0,156.72,78.36,73.0,0.82,107.52,2,2,2,222,6,0,Lost / dormant,Win-back / suppress
C02577,Customer 2577,customer2577@example.com,West,B2C,Organic,2023-01-28,492.0,5.0,724.11,144.822,127.0,1.18,537.2,4,4,4,444,12,1,Champions,Reward & retain
C02578,Customer 2578,customer2578@example.com,South,B2B,Social,2022-08-30,505.0,10.0,293.8,29.380000000000003,280.0,1.07,212.35,3,5,3,353,11,6,Loyal customers,Upsell & deepen
C02579,Customer 2579,customer2579@example.com,North,B2C,Email,2023-04-03,545.0,8.0,939.12,117.39,183.0,1.31,628.95,2,5,4,254,11,1,At-risk customers,Re-engage now
C02580,Customer 2580,customer2580@example.com,North,B2C,Social,2022-10-01,464.0,4.0,574.89,143.7225,90.0,1.33,452.23,5,3,4,534,12,1,Loyal customers,Upsell & deepen
C02581,Customer 2581,customer2581@example.com,North,B2B,Social,2022-12-04,494.0,9.0,1623.66,180.40666666666667,172.0,1.57,1199.67,4,5,5,455,14,1,Champions,Reward & retain
C02582,Customer 2582,customer2582@example.com,Central,B2C,Paid,2022-11-06,488.0,5.0,819.16,163.832,153.0,0.98,612.69,4,4,4,444,12,1,Champions,Reward & retain
C02583,Customer 2583,customer2583@example.com,Central,B2C,Email,2023-08-20,495.0,13.0,2551.55,196.27307692307693,368.0,1.06,1881.45,4,5,5,455,14,3,Champions,Reward & retain
C02584,Customer 2584,customer2584@example.com,South,B2C,Organic,2023-08-10,498.0,3.0,120.37,40.123333333333335,38.0,2.37,88.22,3,2,1,321,6,5,Potential loyalists,Nurture toward loyalty
C02585,Customer 2585,customer2585@example.com,West,B2C,Organic,2022-01-12,483.0,6.0,1283.05,213.84166666666667,160.0,1.12,969.59,4,4,5,445,13,1,Champions,Reward & retain
C02586,Customer 2586,customer2586@example.com,South,B2B,Email,2022-09-25,482.0,4.0,479.95,119.9875,18.0,4.0,363.45,4,3,3,433,10,4,Loyal customers,Upsell & deepen
C02587,Customer 2587,customer2587@example.com,East,B2C,Paid,2023-11-01,510.0,3.0,331.92,110.64,50.0,1.8,237.55,3,2,3,323,8,5,Potential loyalists,Nurture toward loyalty
C02588,Customer 2588,customer2588@example.com,North,B2C,Paid,2023-01-04,488.0,8.0,1169.43,146.17875,150.0,1.6,874.68,4,5,5,455,14,1,Champions,Reward & retain
C02589,Customer 2589,customer2589@example.com,North,B2C,Paid,2022-08-30,679.0,3.0,434.96,144.98666666666668,42.0,2.14,233.82,1,2,3,123,6,5,Lost / dormant,Win-back / suppress
C02590,Customer 2590,customer2590@example.com,North,B2C,Organic,2022-03-05,670.0,7.0,832.45,118.92142857142858,127.0,1.65,453.5,1,4,4,144,9,1,At-risk customers,Re-engage now
C02591,Customer 2591,customer2591@example.com,South,B2C,Social,2023-11-15,538.0,7.0,914.28,130.61142857142858,149.0,1.41,620.28,2,4,4,244,10,1,At-risk customers,Re-engage now
C02592,Customer 2592,customer2592@example.com,South,B2C,Paid,2022-05-02,610.0,8.0,825.6800000000001,103.21,164.0,1.46,494.05,1,5,4,154,10,1,At-risk customers,Re-engage now
C02593,Customer 2593,customer2593@example.com,North,B2B,Organic,2023-04-22,602.0,5.0,590.77,118.154,127.0,1.18,358.19,1,4,4,144,9,1,At-risk customers,Re-engage now
C02594,Customer 2594,customer2594@example.com,South,B2C,Organic,2022-11-11,488.0,4.0,343.45000000000005,85.86250000000001,78.0,1.54,256.88,4,3,3,433,10,5,Loyal customers,Upsell & deepen
C02595,Customer 2595,customer2595@example.com,Central,B2C,Social,2022-06-13,478.0,7.0,646.38,92.34,167.0,1.26,493.57,5,4,4,544,13,1,Champions,Reward & retain
C02596,Customer 2596,customer2596@example.com,Central,B2C,Email,2023-02-20,476.0,1.0,112.79,112.79,0.0,1.0,86.49,5,1,1,511,7,0,New customers,Onboard & convert
C02597,Customer 2597,customer2597@example.com,South,B2C,Email,2023-05-30,552.0,1.0,74.23,74.23,0.0,1.0,49.08,2,1,1,211,4,0,Lost / dormant,Win-back / suppress
C02598,Customer 2598,customer2598@example.com,North,B2B,Paid,2022-11-15,467.0,3.0,248.3,82.76666666666667,48.0,1.88,194.07,5,2,2,522,9,5,New customers,Onboard & convert
C02599,Customer 2599,customer2599@example.com,South,B2C,Paid,2022-05-01,486.0,7.0,772.3,110.32857142857142,140.0,1.5,580.02,4,4,4,444,12,1,Champions,Reward & retain
C02600,Customer 2600,customer2600@example.com,South,B2B,Social,2023-10-17,718.0,5.0,628.55,125.71,82.0,1.83,319.53,1,4,4,144,9,2,At-risk customers,Re-engage now
C02601,Customer 2601,customer2601@example.com,South,B2C,Paid,2022-10-30,471.0,2.0,127.5,63.75,32.0,1.88,98.81,5,2,1,521,8,5,New customers,Onboard & convert
C02602,Customer 2602,customer2602@example.com,East,B2C,Social,2023-01-12,473.0,1.0,62.06,62.06,0.0,1.0,47.89,5,1,1,511,7,0,New customers,Onboard & convert
C02603,Customer 2603,customer2603@example.com,Central,B2C,Organic,2023-09-22,492.0,4.0,695.58,173.895,48.0,2.5,516.03,4,3,4,434,11,4,Loyal customers,Upsell & deepen
C02604,Customer 2604,customer2604@example.com,West,B2C,Paid,2022-08-15,558.0,4.0,390.72,97.68,61.0,1.97,255.58,2,3,3,233,8,5,At-risk customers,Re-engage now
C02605,Customer 2605,customer2605@example.com,West,B2C,Organic,2022-08-13,465.0,9.0,306.28,34.03111111111111,210.0,1.29,240.41,5,5,3,553,13,6,Loyal customers,Upsell & deepen
C02606,Customer 2606,customer2606@example.com,East,B2B,Referral,2022-05-17,525.0,4.0,540.03,135.0075,15.0,4.0,375.45,2,3,4,234,9,4,At-risk customers,Re-engage now
C02607,Customer 2607,customer2607@example.com,South,B2C,Social,2023-05-05,492.0,2.0,186.04,93.02,5.0,2.0,138.02,4,2,2,422,8,5,New customers,Onboard & convert
C02608,Customer 2608,customer2608@example.com,East,B2B,Referral,2022-06-06,494.0,10.0,2163.9,216.39,274.0,1.09,1598.83,4,5,5,455,14,3,Champions,Reward & retain
C02609,Customer 2609,customer2609@example.com,East,B2C,Paid,2023-04-11,522.0,6.0,155.68,25.94666666666667,152.0,1.18,108.86,2,4,2,242,8,6,Frequent low-spenders,Grow basket size
C02610,Customer 2610,customer2610@example.com,North,B2C,Organic,2023-09-13,639.0,2.0,140.0,70.0,31.0,1.94,79.97,1,2,1,121,4,5,Lost / dormant,Win-back / suppress
C02611,Customer 2611,customer2611@example.com,Central,B2C,Paid,2023-01-18,488.0,5.0,1078.6799999999998,215.736,78.0,1.92,806.8,4,4,5,445,13,1,Champions,Reward & retain
C02612,Customer 2612,customer2612@example.com,West,B2C,Referral,2023-03-02,467.0,2.0,229.96,114.98,10.0,2.0,179.73,5,2,2,522,9,5,New customers,Onboard & convert
C02613,Customer 2613,customer2613@example.com,South,B2C,Paid,2023-07-17,520.0,6.0,746.53,124.42166666666668,176.0,1.02,524.01,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C02614,Customer 2614,customer2614@example.com,Unknown,B2C,Email,2023-04-28,494.0,3.0,205.05,68.35000000000001,85.0,1.06,151.5,4,2,2,422,8,0,New customers,Onboard & convert
C02615,Customer 2615,customer2615@example.com,West,B2C,Referral,2023-07-05,602.0,6.0,763.4000000000001,127.23333333333336,132.0,1.36,462.86,1,4,4,144,9,1,At-risk customers,Re-engage now
C02616,Customer 2616,customer2616@example.com,Central,B2B,Paid,2023-11-12,470.0,6.0,1077.6,179.60000000000002,137.0,1.31,836.86,5,4,5,545,14,1,Champions,Reward & retain
C02617,Customer 2617,customer2617@example.com,West,B2C,Organic,2022-08-12,590.0,2.0,77.86,38.93,36.0,1.67,48.17,1,2,1,121,4,5,Lost / dormant,Win-back / suppress
C02618,Customer 2618,customer2618@example.com,West,B2B,Paid,2022-09-11,545.0,3.0,369.55,123.18333333333334,68.0,1.32,247.5,2,2,3,223,7,0,Lost / dormant,Win-back / suppress
C02619,Customer 2619,customer2619@example.com,East,B2B,Organic,2023-11-28,516.0,8.0,201.05,25.13125,157.0,1.53,142.22,3,5,2,352,10,6,Frequent low-spenders,Grow basket size
C02620,Customer 2620,customer2620@example.com,Central,B2C,Email,2023-09-03,505.0,3.0,337.06,112.35333333333334,52.0,1.73,243.62,3,2,3,323,8,5,Potential loyalists,Nurture toward loyalty
C02621,Customer 2621,customer2621@example.com,North,B2C,Paid,2022-03-25,475.0,5.0,649.36,129.872,91.0,1.65,498.98,5,4,4,544,13,1,Champions,Reward & retain
C02622,Customer 2622,customer2622@example.com,South,B2C,Email,2023-06-23,510.0,13.0,2636.05,202.77307692307693,395.0,0.99,1886.58,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C02623,Customer 2623,customer2623@example.com,West,B2C,Referral,2023-04-03,504.0,6.0,762.48,127.08,103.0,1.75,552.19,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C02624,Customer 2624,customer2624@example.com,South,B2C,Organic,2023-06-25,509.0,2.0,152.87,76.435,5.0,2.0,109.62,3,2,2,322,7,5,Potential loyalists,Nurture toward loyalty
C02625,Customer 2625,customer2625@example.com,North,B2B,Referral,2023-01-06,493.0,2.0,120.86,60.43,15.0,2.0,89.48,4,2,1,421,7,5,New customers,Onboard & convert
C02626,Customer 2626,customer2626@example.com,South,B2C,Organic,2022-03-21,493.0,10.0,1795.33,179.533,237.0,1.27,1329.2,4,5,5,455,14,3,Champions,Reward & retain
C02627,Customer 2627,customer2627@example.com,North,B2C,Email,2023-08-01,482.0,6.0,1244.12,207.35333333333332,149.0,1.21,942.12,4,4,5,445,13,1,Champions,Reward & retain
C02628,Customer 2628,customer2628@example.com,East,B2C,Social,2022-04-25,472.0,17.0,3738.61,219.9182352941177,371.0,1.37,2891.09,5,5,5,555,15,3,Champions,Reward & retain
C02629,Customer 2629,customer2629@example.com,West,B2C,Paid,2022-03-05,623.0,5.0,739.1,147.82,125.0,1.2,433.02,1,4,4,144,9,1,At-risk customers,Re-engage now
C02630,Customer 2630,customer2630@example.com,North,B2C,Email,2023-07-15,588.0,7.0,648.3000000000001,92.61428571428571,206.0,1.02,402.43,1,4,4,144,9,1,At-risk customers,Re-engage now
C02631,Customer 2631,customer2631@example.com,South,B2C,Organic,2023-06-02,468.0,6.0,1199.38,199.89666666666668,144.0,1.25,935.41,5,4,5,545,14,1,Champions,Reward & retain
C02632,Customer 2632,customer2632@example.com,West,B2C,Organic,2022-07-27,478.0,2.0,149.61,74.805,4.0,2.0,114.24,5,2,1,521,8,5,New customers,Onboard & convert
C02633,Customer 2633,customer2633@example.com,East,B2C,Organic,2023-08-10,487.0,6.0,1127.09,187.84833333333333,103.0,1.75,844.74,4,4,5,445,13,1,Champions,Reward & retain
C02634,Customer 2634,customer2634@example.com,West,B2C,Organic,2023-07-04,852.0,3.0,131.32,43.77333333333333,80.0,1.12,56.26,1,2,1,121,4,2,Lost / dormant,Win-back / suppress
C02635,Customer 2635,customer2635@example.com,North,B2C,Paid,2022-06-03,866.0,3.0,156.53,52.17666666666667,100.0,0.9,65.97,1,2,2,122,5,2,Lost / dormant,Win-back / suppress
C02636,Customer 2636,customer2636@example.com,East,B2C,Referral,2022-06-18,772.0,7.0,683.19,97.59857142857145,148.0,1.42,323.01,1,4,4,144,9,2,At-risk customers,Re-engage now
C02638,Customer 2638,customer2638@example.com,East,B2C,Paid,2023-06-17,555.0,4.0,109.91,27.4775,109.0,1.1,72.28,2,3,1,231,6,0,Potential loyalists,Nurture toward loyalty
C02639,Customer 2639,customer2639@example.com,East,B2B,Organic,2023-03-29,490.0,3.0,64.86,21.62,61.0,1.48,48.31,4,2,1,421,7,0,New customers,Onboard & convert
C02640,Customer 2640,customer2640@example.com,Central,B2C,Paid,2022-04-30,455.0,1.0,43.08,43.08,0.0,1.0,34.56,5,1,1,511,7,0,New customers,Onboard & convert
C02641,Customer 2641,customer2641@example.com,East,B2B,Email,2023-11-28,538.0,6.0,595.68,99.28,157.0,1.15,404.13,2,4,4,244,10,1,At-risk customers,Re-engage now
C02642,Customer 2642,customer2642@example.com,Unknown,B2C,Organic,2022-07-30,493.0,7.0,775.11,110.73,183.0,1.15,573.86,4,4,4,444,12,1,Champions,Reward & retain
C02643,Customer 2643,customer2643@example.com,West,B2C,Social,2023-08-21,550.0,4.0,555.75,138.9375,53.0,2.26,368.82,2,3,4,234,9,5,At-risk customers,Re-engage now
C02644,Customer 2644,customer2644@example.com,South,B2B,Organic,2023-05-16,458.0,3.0,259.29,86.42999999999999,39.0,2.31,206.64,5,2,2,522,9,5,New customers,Onboard & convert
C02645,Customer 2645,customer2645@example.com,West,B2C,Social,2022-04-04,501.0,8.0,1124.64,140.58,188.0,1.28,819.35,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C02646,Customer 2646,customer2646@example.com,West,B2B,Social,2023-06-07,491.0,4.0,494.9,123.725,115.0,1.04,367.9,4,3,3,433,10,1,Loyal customers,Upsell & deepen
C02647,Customer 2647,customer2647@example.com,North,B2C,Referral,2023-04-02,499.0,2.0,259.36,129.68,6.0,2.0,189.71,3,2,2,322,7,5,Potential loyalists,Nurture toward loyalty
C02648,Customer 2648,customer2648@example.com,West,B2C,Referral,2022-02-26,507.0,4.0,373.9,93.475,46.0,2.61,269.18,3,3,3,333,9,4,Loyal customers,Upsell & deepen
C02649,Customer 2649,customer2649@example.com,Central,B2B,Paid,2023-04-10,479.0,1.0,95.4,95.4,0.0,1.0,72.7,4,1,1,411,6,0,New customers,Onboard & convert
C02651,Customer 2651,customer2651@example.com,North,B2C,Social,2023-06-10,487.0,6.0,703.7,117.28333333333336,87.0,2.07,527.41,4,4,4,444,12,5,Champions,Reward & retain
C02652,Customer 2652,customer2652@example.com,South,B2C,Organic,2023-03-02,465.0,1.0,50.91,50.91,0.0,1.0,39.96,5,1,1,511,7,0,New customers,Onboard & convert
C02653,Customer 2653,customer2653@example.com,South,B2B,Email,2023-04-13,455.0,1.0,107.62,107.62,0.0,1.0,86.33,5,1,1,511,7,0,New customers,Onboard & convert
C02654,Customer 2654,customer2654@example.com,West,B2B,Email,2023-08-01,506.0,3.0,328.71000000000004,109.57,31.0,2.9,237.11,3,2,3,323,8,4,Potential loyalists,Nurture toward loyalty
C02655,Customer 2655,customer2655@example.com,West,B2C,Organic,2022-03-01,503.0,5.0,467.92,93.584,133.0,1.13,339.54,3,4,3,343,10,0,Loyal customers,Upsell & deepen
C02656,Customer 2656,customer2656@example.com,West,B2B,Organic,2023-07-27,639.0,2.0,145.57,72.785,40.0,1.5,83.15,1,2,1,121,4,0,Lost / dormant,Win-back / suppress
C02657,Customer 2657,customer2657@example.com,South,B2C,Referral,2023-04-19,485.0,6.0,692.99,115.49833333333332,139.0,1.29,521.53,4,4,4,444,12,1,Champions,Reward & retain
C02658,Customer 2658,customer2658@example.com,East,B2C,Email,2023-11-20,472.0,5.0,1089.12,217.824,80.0,1.88,842.22,5,4,5,545,14,1,Champions,Reward & retain
C02659,Customer 2659,customer2659@example.com,Central,B2C,Social,2022-11-12,616.0,4.0,284.6,71.15,65.0,1.85,168.63,1,3,3,133,7,5,At-risk customers,Re-engage now
C02660,Customer 2660,customer2660@example.com,East,B2C,Paid,2022-01-23,515.0,5.0,630.4300000000001,126.086,82.0,1.83,446.81,3,4,4,344,11,5,Loyal customers,Upsell & deepen
C02661,Customer 2661,customer2661@example.com,East,B2C,Referral,2023-02-10,556.0,5.0,566.53,113.306,109.0,1.38,371.91,2,4,4,244,10,1,At-risk customers,Re-engage now
C02662,Customer 2662,customer2662@example.com,South,B2C,Email,2022-09-18,474.0,12.0,2544.38,212.03166666666667,370.0,0.97,1959.28,5,5,5,555,15,3,Champions,Reward & retain
C02663,Customer 2663,customer2663@example.com,East,B2C,Organic,2022-01-04,495.0,11.0,2308.23,209.8390909090909,293.0,1.13,1702.03,4,5,5,455,14,3,Champions,Reward & retain
C02664,Customer 2664,customer2664@example.com,North,B2C,Email,2022-08-12,487.0,7.0,791.8299999999999,113.1185714285714,175.0,1.2,593.47,4,4,4,444,12,1,Champions,Reward & retain
C02665,Customer 2665,customer2665@example.com,West,B2C,Social,2023-08-16,466.0,12.0,2479.57,206.63083333333336,271.0,1.33,1942.15,5,5,5,555,15,3,Champions,Reward & retain
C02666,Customer 2666,customer2666@example.com,North,B2C,Referral,2022-03-16,496.0,2.0,117.19,58.595,27.0,2.0,86.24,3,2,1,321,6,5,Potential loyalists,Nurture toward loyalty
C02667,Customer 2667,customer2667@example.com,Central,B2C,Organic,2022-02-16,473.0,9.0,292.33,32.48111111111111,175.0,1.54,225.58,5,5,3,553,13,6,Loyal customers,Upsell & deepen
C02668,Customer 2668,customer2668@example.com,West,B2B,Social,2023-03-10,576.0,2.0,193.54,96.77,7.0,2.0,122.64,1,2,2,122,5,5,Lost / dormant,Win-back / suppress
C02670,Customer 2670,customer2670@example.com,Central,B2C,Referral,2022-03-07,551.0,8.0,797.23,99.65375,212.0,1.13,528.11,2,5,4,254,11,1,At-risk customers,Re-engage now
C02671,Customer 2671,customer2671@example.com,West,B2B,Social,2023-07-09,479.0,5.0,599.46,119.892,134.0,1.12,456.79,4,4,4,444,12,1,Champions,Reward & retain
C02672,Customer 2672,customer2672@example.com,East,B2C,Social,2022-03-03,483.0,6.0,1281.37,213.56166666666664,97.0,1.86,968.32,4,4,5,445,13,1,Champions,Reward & retain
C02673,Customer 2673,customer2673@example.com,North,B2C,Organic,2022-03-12,469.0,3.0,242.88,80.96,57.0,1.58,189.02,5,2,2,522,9,5,New customers,Onboard & convert
C02674,Customer 2674,customer2674@example.com,West,B2B,Paid,2023-04-29,536.0,2.0,164.04000000000002,82.02000000000001,34.0,1.76,111.71,2,2,2,222,6,5,Lost / dormant,Win-back / suppress
C02675,Customer 2675,customer2675@example.com,East,B2C,Social,2022-02-02,488.0,2.0,189.44,94.72,13.0,2.0,141.69,4,2,2,422,8,5,New customers,Onboard & convert
C02676,Customer 2676,customer2676@example.com,North,B2B,Referral,2022-10-21,504.0,7.0,973.72,139.10285714285715,201.0,1.04,705.17,3,4,5,345,12,1,Loyal customers,Upsell & deepen
C02677,Customer 2677,customer2677@example.com,Central,B2C,Social,2023-02-23,462.0,2.0,226.3,113.15,19.0,2.0,178.79,5,2,2,522,9,5,New customers,Onboard & convert
C02679,Customer 2679,customer2679@example.com,Central,B2C,Referral,2022-05-19,783.0,2.0,60.510000000000005,30.255000000000003,50.0,1.2,28.21,1,2,1,121,4,2,Lost / dormant,Win-back / suppress
C02680,Customer 2680,customer2680@example.com,Central,B2C,Referral,2023-10-19,509.0,8.0,973.62,121.7025,219.0,1.1,698.18,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C02681,Customer 2681,customer2681@example.com,South,B2C,Social,2023-10-24,534.0,3.0,298.26,99.42,51.0,1.76,203.87,2,2,3,223,7,5,Lost / dormant,Win-back / suppress
C02682,Customer 2682,customer2682@example.com,West,B2C,Organic,2023-03-07,693.0,3.0,301.15,100.38333333333333,54.0,1.67,158.61,1,2,3,123,6,2,Lost / dormant,Win-back / suppress
C02683,Customer 2683,customer2683@example.com,West,B2C,Referral,2023-01-19,490.0,1.0,44.04,44.04,0.0,1.0,32.81,4,1,1,411,6,0,New customers,Onboard & convert
C02684,Customer 2684,customer2684@example.com,South,B2B,Email,2023-01-27,517.0,4.0,571.36,142.84,26.0,4.0,403.38,3,3,4,334,10,4,Loyal customers,Upsell & deepen
C02685,Customer 2685,customer2685@example.com,East,B2C,Organic,2023-04-05,555.0,5.0,478.11,95.622,130.0,1.15,314.43,2,4,3,243,9,1,At-risk customers,Re-engage now
C02686,Customer 2686,customer2686@example.com,Unknown,B2C,Organic,2023-01-22,493.0,4.0,280.16,70.03999999999999,102.0,1.18,207.42,4,3,2,432,9,0,Potential loyalists,Nurture toward loyalty
C02687,Customer 2687,customer2687@example.com,Central,B2C,Organic,2023-01-20,537.0,1.0,96.44,96.44,0.0,1.0,65.55,2,1,1,211,4,0,Lost / dormant,Win-back / suppress
C02688,Customer 2688,customer2688@example.com,North,B2C,Referral,2022-03-24,503.0,8.0,1200.92,150.115,204.0,1.18,871.44,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C02689,Customer 2689,customer2689@example.com,East,B2B,Organic,2023-12-01,565.0,1.0,25.81,25.81,0.0,1.0,16.67,2,1,1,211,4,0,Lost / dormant,Win-back / suppress
C02690,Customer 2690,customer2690@example.com,North,B2C,Social,2023-11-09,744.0,3.0,362.83,120.94333333333331,40.0,2.25,178.0,1,2,3,123,6,2,Lost / dormant,Win-back / suppress
C02691,Customer 2691,customer2691@example.com,West,B2C,Organic,2023-07-07,495.0,3.0,310.72,103.57333333333332,34.0,2.65,229.12,4,2,3,423,9,4,New customers,Onboard & convert
C02692,Customer 2692,customer2692@example.com,North,B2C,Email,2022-05-17,770.0,4.0,586.77,146.6925,40.0,3.0,278.14,1,3,4,134,8,4,At-risk customers,Re-engage now
C02693,Customer 2693,customer2693@example.com,West,B2C,Paid,2023-11-01,864.0,2.0,115.64,57.81999999999999,38.0,1.58,48.85,1,2,1,121,4,2,Lost / dormant,Win-back / suppress
