customer_id,name,email,region,customer_type,lead_source,signup_date
C02274,Customer 2274,customer2274@example.com,West,B2C,Paid,2023-03-05
C02275,Customer 2275,customer2275@example.com,North,B2B,Social,2022-09-12
C02276,Customer 2276,customer2276@example.com,Central,B2B,Paid,2022-06-13
C02277,Customer 2277,customer2277@example.com,Central,B2C,Paid,2022-12-02
C02278,Customer 2278,customer2278@example.com,North,B2C,Paid,2023-08-15
C02279,Customer 2279,customer2279@example.com,East,B2C,Paid,2022-11-17
C02280,Customer 2280,customer2280@example.com,North,B2C,Organic,2022-07-14
C02281,Customer 2281,customer2281@example.com,Central,B2C,Email,2022-06-13
C02282,Customer 2282,customer2282@example.com,East,B2C,Social,2023-05-26
C02283,Customer 2283,customer2283@example.com,East,B2C,Email,2023-06-12
C02284,Customer 2284,customer2284@example.com,North,B2C,Organic,2023-04-24
C02285,Customer 2285,customer2285@example.com,Central,B2C,Organic,2023-05-26
C02286,Customer 2286,customer2286@example.com,West,B2C,Organic,2022-11-12
C02287,Customer 2287,customer2287@example.com,Central,B2C,Organic,2023-05-25
C02288,Customer 2288,customer2288@example.com,South,B2C,Paid,2022-01-24
C02289,Customer 2289,customer2289@example.com,West,B2C,Email,2022-04-03
C02290,Customer 2290,customer2290@example.com,East,B2C,Referral,2023-02-07
C02291,Customer 2291,customer2291@example.com,West,B2B,Social,2023-06-02
C02292,Customer 2292,customer2292@example.com,East,B2C,Organic,2023-04-14
C02293,Customer 2293,customer2293@example.com,East,B2C,Email,2022-09-04
C02294,Customer 2294,customer2294@example.com,West,B2C,Organic,2022-08-09
C02295,Customer 2295,customer2295@example.com,East,B2B,Organic,2023-08-21
C02296,Customer 2296,customer2296@example.com,East,B2B,Organic,2022-12-28
C02297,Customer 2297,customer2297@example.com,South,B2B,Organic,2022-02-19
C02298,Customer 2298,customer2298@example.com,Central,B2C,Organic,2022-02-21
C02299,Customer 2299,customer2299@example.com,Central,B2C,Social,2022-10-16
C02300,Customer 2300,customer2300@example.com,South,B2C,Email,2023-05-22
C02301,Customer 2301,customer2301@example.com,West,B2C,Organic,2023-09-04
C02302,Customer 2302,customer2302@example.com,North,B2B,Organic,2023-11-01
C02303,Customer 2303,customer2303@example.com,North,B2C,Organic,2023-11-20
C02304,Customer 2304,customer2304@example.com,North,B2C,Organic,2023-04-27
C02305,Customer 2305,customer2305@example.com,South,B2C,Paid,2022-10-20
C02306,Customer 2306,customer2306@example.com,South,B2B,Paid,2023-07-04
C02307,Customer 2307,customer2307@example.com,East,B2C,Referral,2022-01-09
C02308,Customer 2308,customer2308@example.com,North,B2C,Organic,2022-04-21
C02309,Customer 2309,customer2309@example.com,West,B2C,Referral,2023-03-18
C02310,Customer 2310,customer2310@example.com,West,B2C,Social,2022-05-18
C02311,Customer 2311,customer2311@example.com,North,B2C,Referral,2022-09-28
C02312,Customer 2312,customer2312@example.com,North,B2B,Email,2023-01-10
C02313,Customer 2313,customer2313@example.com,,B2C,Paid,2023-02-17
C02314,Customer 2314,customer2314@example.com,South,B2C,Paid,2023-01-10
C02315,Customer 2315,customer2315@example.com,South,B2C,Organic,2022-02-16
C02316,Customer 2316,customer2316@example.com,South,B2C,Organic,2023-02-15
C02317,Customer 2317,customer2317@example.com,Central,B2B,Social,2022-02-22
C02318,Customer 2318,customer2318@example.com,West,B2B,Social,2023-08-07
C02319,Customer 2319,customer2319@example.com,West,B2C,Email,2023-07-30
C02320,Customer 2320,customer2320@example.com,East,B2B,Organic,2022-07-19
C02321,Customer 2321,customer2321@example.com,South,B2C,Organic,2023-01-07
C02322,Customer 2322,customer2322@example.com,Central,B2C,Social,2023-07-21
C02323,Customer 2323,customer2323@example.com,Central,B2C,Social,2022-10-23
C02324,Customer 2324,customer2324@example.com,West,B2C,Social,2022-03-17
C02325,Customer 2325,customer2325@example.com,South,B2C,Paid,2023-01-31
C02326,Customer 2326,customer2326@example.com,East,B2C,Referral,2023-06-01
C02327,Customer 2327,customer2327@example.com,South,B2C,Referral,2023-04-07
C02328,Customer 2328,customer2328@example.com,North,B2C,Organic,2023-07-18
C02329,Customer 2329,customer2329@example.com,South,B2C,Paid,2022-10-14
C02330,Customer 2330,customer2330@example.com,North,B2C,Social,2023-10-01
C02331,Customer 2331,customer2331@example.com,North,B2B,Organic,2023-11-28
C02332,Customer 2332,customer2332@example.com,East,B2C,Paid,2023-09-18
C02333,Customer 2333,customer2333@example.com,West,B2C,Email,2022-05-02
C02334,Customer 2334,customer2334@example.com,South,B2B,Paid,2022-05-12
C02335,Customer 2335,customer2335@example.com,North,B2C,Organic,2022-04-10
C02336,Customer 2336,customer2336@example.com,South,B2C,Referral,2023-02-08
C02337,Customer 2337,customer2337@example.com,West,B2C,Social,2023-01-18
C02338,Customer 2338,customer2338@example.com,West,B2C,Email,2022-12-14
C02339,Customer 2339,customer2339@example.com,Central,B2C,Paid,2023-07-26
C02340,Customer 2340,customer2340@example.com,West,B2C,Organic,2023-01-10
C02341,Customer 2341,customer2341@example.com,East,B2B,Organic,2022-05-28
C02342,Customer 2342,customer2342@example.com,North,B2B,Social,2022-07-23
C02343,Customer 2343,customer2343@example.com,,B2B,Organic,2023-09-09
C02344,Customer 2344,customer2344@example.com,East,B2C,Organic,2023-06-06
C02345,Customer 2345,customer2345@example.com,South,B2C,Social,2023-02-16
C02346,Customer 2346,customer2346@example.com,North,B2C,Email,2023-05-28
C02347,Customer 2347,customer2347@example.com,West,B2C,Referral,2022-02-11
C02348,Customer 2348,customer2348@example.com,North,B2B,Referral,2022-02-16
C02349,Customer 2349,customer2349@example.com,South,B2C,Paid,2022-02-09
C02350,Customer 2350,customer2350@example.com,Central,B2C,Email,2022-05-21
C02351,Customer 2351,customer2351@example.com,Central,B2C,Paid,2022-12-08
C02352,Customer 2352,customer2352@example.com,,B2B,Referral,2023-05-01
C02353,Customer 2353,customer2353@example.com,West,B2B,Social,2023-06-16
C02354,Customer 2354,customer2354@example.com,East,B2C,Organic,2023-04-13
C02355,Customer 2355,customer2355@example.com,East,B2B,Referral,2022-06-02
C02356,Customer 2356,customer2356@example.com,North,B2C,Email,2023-09-13
C02357,Customer 2357,customer2357@example.com,West,B2C,Referral,2023-06-12
C02358,Customer 2358,customer2358@example.com,Central,B2B,Email,2022-05-24
C02359,Customer 2359,customer2359@example.com,Central,B2C,Email,2022-12-02
C02360,Customer 2360,customer2360@example.com,South,B2B,Email,2023-09-20
C02361,Customer 2361,customer2361@example.com,South,B2C,Paid,2022-11-23
C02362,Customer 2362,customer2362@example.com,Central,B2C,Social,2022-06-16
C02363,Customer 2363,customer2363@example.com,Central,B2B,Referral,2023-02-07
C02364,Customer 2364,customer2364@example.com,West,B2C,Social,2023-09-24
C02365,Customer 2365,customer2365@example.com,East,B2B,Organic,2022-11-03
C02366,Customer 2366,customer2366@example.com,South,B2B,Referral,2023-08-31
C02367,Customer 2367,customer2367@example.com,East,B2C,Social,2022-12-11
C02368,Customer 2368,customer2368@example.com,West,B2C,Social,2023-06-04
C02369,Customer 2369,customer2369@example.com,Central,B2C,Organic,2023-06-06
C02370,Customer 2370,customer2370@example.com,East,B2C,Email,2023-06-30
C02371,Customer 2371,customer2371@example.com,Central,B2C,Referral,2023-05-17
C02372,Customer 2372,customer2372@example.com,Central,B2C,Referral,2023-07-31
C02373,Customer 2373,customer2373@example.com,North,B2C,Organic,2022-11-03
C02374,Customer 2374,customer2374@example.com,East,B2C,Email,2023-05-02
C02375,Customer 2375,customer2375@example.com,East,B2B,Referral,2022-01-18
C02376,Customer 2376,customer2376@example.com,Central,B2B,Referral,2023-01-13
C02377,Customer 2377,customer2377@example.com,West,B2C,Referral,2022-12-06
C02378,Customer 2378,customer2378@example.com,North,B2C,Email,2023-11-21
C02379,Customer 2379,customer2379@example.com,Central,B2B,Organic,2022-04-23
C02380,Customer 2380,customer2380@example.com,South,B2C,Referral,2023-03-03
C02381,Customer 2381,customer2381@example.com,South,B2C,Social,2023-08-21
C02382,Customer 2382,customer2382@example.com,North,B2B,Email,2022-11-12
C02383,Customer 2383,customer2383@example.com,West,B2C,Paid,2023-10-07
C02384,Customer 2384,customer2384@example.com,Central,B2C,Organic,2022-01-28
C02385,Customer 2385,customer2385@example.com,East,B2B,Social,2023-09-04
C02386,Customer 2386,customer2386@example.com,North,B2B,Referral,2023-05-01
C02387,Customer 2387,customer2387@example.com,West,B2C,Paid,2022-09-29
C02388,Customer 2388,customer2388@example.com,East,B2C,Organic,2023-11-03
C02389,Customer 2389,customer2389@example.com,South,B2C,Email,2023-08-16
C02390,Customer 2390,customer2390@example.com,South,B2C,Paid,2023-08-15
C02391,Customer 2391,customer2391@example.com,East,B2B,Paid,2022-08-22
C02392,Customer 2392,customer2392@example.com,North,B2C,Social,2022-02-22
C02393,Customer 2393,customer2393@example.com,South,B2B,Organic,2023-08-21
C02394,Customer 2394,customer2394@example.com,Central,B2C,Social,2023-05-07
C02395,Customer 2395,customer2395@example.com,East,B2C,Social,2022-06-24
C02396,Customer 2396,customer2396@example.com,East,B2C,Referral,2023-06-21
C02397,Customer 2397,customer2397@example.com,South,B2C,Email,2023-10-07
C02398,Customer 2398,customer2398@example.com,North,B2C,Paid,2023-09-27
C02399,Customer 2399,customer2399@example.com,Central,B2C,Organic,2023-01-25
C02400,Customer 2400,customer2400@example.com,North,B2C,Email,2022-06-01
C02401,Customer 2401,customer2401@example.com,West,B2C,Email,2023-11-29
C02402,Customer 2402,customer2402@example.com,West,B2C,Organic,2022-09-06
C02403,Customer 2403,customer2403@example.com,South,B2B,Email,2022-02-02
C02404,Customer 2404,customer2404@example.com,South,B2C,Referral,2023-08-10
C02405,Customer 2405,customer2405@example.com,South,B2C,Email,2022-04-23
C02406,Customer 2406,customer2406@example.com,West,B2B,Referral,2022-07-15
C02407,Customer 2407,customer2407@example.com,North,B2B,Paid,2022-01-20
C02408,Customer 2408,customer2408@example.com,North,B2C,Paid,2023-03-28
C02409,Customer 2409,customer2409@example.com,South,B2C,Social,2022-11-18
C02410,Customer 2410,customer2410@example.com,Central,B2B,Referral,2023-03-05
C02411,Customer 2411,customer2411@example.com,North,B2B,Paid,2022-06-05
C02412,Customer 2412,customer2412@example.com,West,B2B,Email,2023-02-27
C02413,Customer 2413,customer2413@example.com,East,B2C,Organic,2022-07-28
C02414,Customer 2414,customer2414@example.com,East,B2C,Organic,2023-02-25
C02415,Customer 2415,customer2415@example.com,East,B2C,Referral,2023-05-29
C02416,Customer 2416,customer2416@example.com,Central,B2C,Social,2023-09-19
C02417,Customer 2417,customer2417@example.com,South,B2C,Email,2023-04-28
C02418,Customer 2418,customer2418@example.com,West,B2B,Referral,2022-03-05
C02419,Customer 2419,customer2419@example.com,Central,B2C,Organic,2022-05-22
C02420,Customer 2420,customer2420@example.com,West,B2C,Referral,2023-06-16
C02421,Customer 2421,customer2421@example.com,West,B2C,Email,2022-08-01
C02422,Customer 2422,customer2422@example.com,South,B2C,Paid,2023-07-29
C02423,Customer 2423,customer2423@example.com,East,B2C,Email,2022-11-29
C02424,Customer 2424,customer2424@example.com,South,B2B,Paid,2023-11-10
C02425,Customer 2425,customer2425@example.com,Central,B2C,Paid,2023-05-05
C02426,Customer 2426,customer2426@example.com,Central,B2C,Paid,2023-06-23
C02427,Customer 2427,customer2427@example.com,Central,B2B,Referral,2023-01-21
C02428,Customer 2428,customer2428@example.com,South,B2C,Organic,2022-11-18
C02429,Customer 2429,customer2429@example.com,West,B2C,Referral,2022-06-27
C02430,Customer 2430,customer2430@example.com,West,B2B,Organic,2023-04-16
C02431,Customer 2431,customer2431@example.com,North,B2C,Email,2023-06-30
C02432,Customer 2432,customer2432@example.com,Central,B2C,Social,2022-12-17
C02433,Customer 2433,customer2433@example.com,West,B2B,Email,2023-07-14
C02434,Customer 2434,customer2434@example.com,North,B2C,Referral,2022-12-29
C02435,Customer 2435,customer2435@example.com,West,B2C,Referral,2023-11-24
C02436,Customer 2436,customer2436@example.com,Central,B2C,Organic,2023-11-29
C02437,Customer 2437,customer2437@example.com,East,B2B,Referral,2023-10-21
C02438,Customer 2438,customer2438@example.com,Central,B2C,Paid,2022-09-28
C02439,Customer 2439,customer2439@example.com,South,B2C,Referral,2023-09-17
C02440,Customer 2440,customer2440@example.com,West,B2C,Organic,2023-05-11
C02441,Customer 2441,customer2441@example.com,West,B2C,Organic,2022-07-16
C02442,Customer 2442,customer2442@example.com,South,B2B,Paid,2022-09-10
C02443,Customer 2443,customer2443@example.com,South,B2C,Organic,2022-10-13
C02444,Customer 2444,customer2444@example.com,East,B2C,Social,2023-07-26
C02445,Customer 2445,customer2445@example.com,West,B2C,Email,2022-11-02
C02446,Customer 2446,customer2446@example.com,West,B2C,Referral,2022-08-19
C02447,Customer 2447,customer2447@example.com,East,B2C,Social,2022-11-01
C02448,Customer 2448,customer2448@example.com,North,B2B,Referral,2022-10-23
C02449,Customer 2449,customer2449@example.com,East,B2C,Social,2022-08-01
C02450,Customer 2450,customer2450@example.com,Central,B2B,Referral,2023-05-16
C02451,Customer 2451,customer2451@example.com,West,B2B,Paid,2022-11-21
C02452,Customer 2452,customer2452@example.com,South,B2C,Organic,2023-05-07
C02453,Customer 2453,customer2453@example.com,Central,B2C,Organic,2022-12-24
C02454,Customer 2454,customer2454@example.com,West,B2B,Paid,2023-07-28
C02455,Customer 2455,customer2455@example.com,East,B2C,Social,2022-10-08
C02456,Customer 2456,customer2456@example.com,Central,B2B,Email,2022-10-22
C02457,Customer 2457,customer2457@example.com,West,B2C,Social,2022-05-05
C02458,Customer 2458,customer2458@example.com,North,B2C,Organic,2023-08-11
C02459,Customer 2459,customer2459@example.com,North,B2C,Email,2023-11-24
C02460,Customer 2460,customer2460@example.com,South,B2C,Referral,2023-07-11
C02461,Customer 2461,customer2461@example.com,West,B2B,Email,2023-01-24
C02462,Customer 2462,customer2462@example.com,North,B2C,Social,2023-02-09
C02463,Customer 2463,customer2463@example.com,,B2C,Paid,2022-12-20
C02464,Customer 2464,customer2464@example.com,West,B2B,Referral,2022-05-30
C02465,Customer 2465,customer2465@example.com,,B2C,Social,2022-10-25
C02466,Customer 2466,customer2466@example.com,East,B2C,Referral,2022-02-13
C02467,Customer 2467,customer2467@example.com,North,B2B,Email,2022-10-22
C02468,Customer 2468,customer2468@example.com,West,B2C,Organic,2022-03-22
C02469,Customer 2469,customer2469@example.com,Central,B2C,Social,2022-12-21
C02470,Customer 2470,customer2470@example.com,North,B2C,Paid,2023-03-29
C02471,Customer 2471,customer2471@example.com,North,B2C,Email,2023-11-03
C02472,Customer 2472,customer2472@example.com,West,B2C,Social,2022-09-20
C02473,Customer 2473,customer2473@example.com,West,B2C,Paid,2023-05-06
C02474,Customer 2474,customer2474@example.com,East,B2C,Social,2022-08-08
C02475,Customer 2475,customer2475@example.com,,B2C,Email,2022-07-26
C02476,Customer 2476,customer2476@example.com,East,B2C,Social,2023-07-06
C02477,Customer 2477,customer2477@example.com,North,B2C,Referral,2022-10-05
C02478,Customer 2478,customer2478@example.com,South,B2C,Email,2023-07-30
C02479,Customer 2479,customer2479@example.com,,B2B,Social,2022-10-06
C02480,Customer 2480,customer2480@example.com,North,B2C,Organic,2022-05-21
C02481,Customer 2481,customer2481@example.com,West,B2C,Social,2022-04-22
C02482,Customer 2482,customer2482@example.com,Central,B2C,Referral,2023-09-23
C02483,Customer 2483,customer2483@example.com,South,B2C,Paid,2023-08-24
C02484,Customer 2484,customer2484@example.com,South,B2C,Paid,2022-09-03
C02485,Customer 2485,customer2485@example.com,East,B2C,Paid,2022-09-06
C02486,Customer 2486,customer2486@example.com,Central,B2C,Organic,2022-02-21
C02487,Customer 2487,customer2487@example.com,,B2C,Referral,2023-11-17
C02488,Customer 2488,customer2488@example.com,North,B2B,Email,2023-06-28
C02489,Customer 2489,customer2489@example.com,,B2C,Paid,2022-08-20
C02490,Customer 2490,customer2490@example.com,,B2C,Referral,2023-10-16
C02491,Customer 2491,customer2491@example.com,East,B2B,Social,2022-08-27
C02492,Customer 2492,customer2492@example.com,,B2C,Organic,2022-02-23
C02493,Customer 2493,customer2493@example.com,East,B2C,Referral,2022-04-13
C02494,Customer 2494,customer2494@example.com,Central,B2C,Referral,2023-02-28
C02495,Customer 2495,customer2495@example.com,East,B2C,Email,2022-12-05
C02496,Customer 2496,customer2496@example.com,South,B2C,Referral,2023-04-29
C02497,Customer 2497,customer2497@example.com,East,B2C,Email,2022-04-13
C02498,Customer 2498,customer2498@example.com,South,B2C,Organic,2023-11-29
C02499,Customer 2499,customer2499@example.com,East,B2C,Organic,2022-05-21
C02500,Customer 2500,customer2500@example.com,Central,B2C,Social,2022-01-06
C02501,Customer 2501,customer2501@example.com,Central,B2B,Email,2023-07-18
C02502,Customer 2502,customer2502@example.com,Central,B2C,Email,2022-06-11
C02503,Customer 2503,customer2503@example.com,West,B2C,Paid,2023-02-21
C02504,Customer 2504,customer2504@example.com,North,B2C,Paid,2023-10-31
C02505,Customer 2505,customer2505@example.com,Central,B2C,Social,2023-05-03
C02506,Customer 2506,customer2506@example.com,South,B2B,Organic,2023-05-04
C02507,Customer 2507,customer2507@example.com,Central,B2C,Paid,2023-10-29
C02508,Customer 2508,customer2508@example.com,West,B2C,Referral,2022-07-24
C02509,Customer 2509,customer2509@example.com,South,B2C,Organic,2022-10-22
C02510,Customer 2510,customer2510@example.com,West,B2C,Referral,2022-11-25
C02511,Customer 2511,customer2511@example.com,South,B2C,Email,2022-10-20
C02512,Customer 2512,customer2512@example.com,East,B2C,Organic,2023-10-24
C02513,Customer 2513,customer2513@example.com,North,B2C,Social,2022-03-02
C02514,Customer 2514,customer2514@example.com,North,B2C,Email,2022-04-02
C02515,Customer 2515,customer2515@example.com,West,B2C,Email,2023-10-30
C02516,Customer 2516,customer2516@example.com,North,B2B,Referral,2023-08-11
C02517,Customer 2517,customer2517@example.com,West,B2C,Email,2022-08-26
C02518,Customer 2518,customer2518@example.com,West,B2C,Paid,2023-07-02
C02519,Customer 2519,customer2519@example.com,West,B2C,Organic,2022-02-08
C02520,Customer 2520,customer2520@example.com,North,B2C,Paid,2022-06-29
C02521,Customer 2521,customer2521@example.com,West,B2C,Referral,2023-03-04
C02522,Customer 2522,customer2522@example.com,North,B2B,Referral,2022-06-30
C02523,Customer 2523,customer2523@example.com,West,B2C,Organic,2022-02-07
C02524,Customer 2524,customer2524@example.com,Central,B2B,Email,2023-02-11
C02525,Customer 2525,customer2525@example.com,West,B2C,Social,2023-05-23
C02526,Customer 2526,customer2526@example.com,South,B2C,Referral,2022-07-10
C02527,Customer 2527,customer2527@example.com,West,B2C,Organic,2022-10-24
C02528,Customer 2528,customer2528@example.com,East,B2C,Social,2022-02-08
C02529,Customer 2529,customer2529@example.com,West,B2C,Email,2022-01-10
C02530,Customer 2530,customer2530@example.com,South,B2B,Referral,2022-11-02
C02531,Customer 2531,customer2531@example.com,South,B2B,Organic,2023-08-05
C02532,Customer 2532,customer2532@example.com,North,B2B,Organic,2023-09-10
C02533,Customer 2533,customer2533@example.com,Central,B2B,Organic,2022-04-20
C02534,Customer 2534,customer2534@example.com,West,B2C,Referral,2022-12-10
C02535,Customer 2535,customer2535@example.com,North,B2C,Social,2022-10-19
C02536,Customer 2536,customer2536@example.com,Central,B2C,Organic,2023-04-11
C02537,Customer 2537,customer2537@example.com,West,B2C,Email,2023-10-19
C02538,Customer 2538,customer2538@example.com,East,B2C,Organic,2023-07-11
C02539,Customer 2539,customer2539@example.com,West,B2C,Social,2023-06-21
C02540,Customer 2540,customer2540@example.com,South,B2C,Referral,2023-05-21
C02541,Customer 2541,customer2541@example.com,South,B2C,Organic,2022-05-18
C02542,Customer 2542,customer2542@example.com,East,B2C,Organic,2023-06-01
C02543,Customer 2543,customer2543@example.com,North,B2C,Email,2023-04-25
C02544,Customer 2544,customer2544@example.com,Central,B2C,Email,2022-10-07
C02545,Customer 2545,customer2545@example.com,West,B2C,Organic,2022-07-17
C02546,Customer 2546,customer2546@example.com,South,B2C,Organic,2022-04-26
C02547,Customer 2547,customer2547@example.com,North,B2C,Email,2022-12-05
C02548,Customer 2548,customer2548@example.com,East,B2C,Social,2022-06-16
C02549,Customer 2549,customer2549@example.com,South,B2C,Paid,2023-04-15
C02550,Customer 2550,customer2550@example.com,East,B2C,Paid,2023-10-26
C02551,Customer 2551,customer2551@example.com,West,B2C,Organic,2022-09-21
C02552,Customer 2552,customer2552@example.com,Central,B2C,Email,2022-07-10
C02553,Customer 2553,customer2553@example.com,South,B2C,Referral,2022-01-15
C02554,Customer 2554,customer2554@example.com,South,B2C,Referral,2022-12-12
C02555,Customer 2555,customer2555@example.com,West,B2C,Paid,2022-10-30
C02556,Customer 2556,customer2556@example.com,North,B2C,Social,2023-08-05
C02557,Customer 2557,customer2557@example.com,Central,B2C,Paid,2023-11-22
C02558,Customer 2558,customer2558@example.com,South,B2B,Organic,2022-07-17
C02559,Customer 2559,customer2559@example.com,Central,B2C,Social,2022-06-29
C02560,Customer 2560,customer2560@example.com,South,B2B,Referral,2023-09-18
C02561,Customer 2561,customer2561@example.com,Central,B2C,Email,2023-10-17
C02562,Customer 2562,customer2562@example.com,East,B2C,Email,2023-02-20
C02563,Customer 2563,customer2563@example.com,South,B2C,Organic,2023-03-14
C02564,Customer 2564,customer2564@example.com,Central,B2C,Paid,2023-06-12
C02565,Customer 2565,customer2565@example.com,North,B2C,Organic,2022-12-02
C02566,Customer 2566,customer2566@example.com,East,B2C,Email,2022-03-30
C02567,Customer 2567,customer2567@example.com,East,B2C,Referral,2023-02-15
C02568,Customer 2568,customer2568@example.com,North,B2C,Email,2023-11-17
C02569,Customer 2569,customer2569@example.com,Central,B2C,Social,2022-04-08
C02570,Customer 2570,customer2570@example.com,West,B2C,Email,2022-07-09
C02571,Customer 2571,customer2571@example.com,North,B2C,Email,2022-05-24
C02572,Customer 2572,customer2572@example.com,Central,B2C,Social,2023-05-04
C02573,Customer 2573,customer2573@example.com,North,B2C,Paid,2022-11-28
C02574,Customer 2574,customer2574@example.com,North,B2B,Email,2022-09-12
C02575,Customer 2575,customer2575@example.com,South,B2B,Organic,2022-01-07
C02576,Customer 2576,customer2576@example.com,Central,B2C,Email,2022-09-25
C02577,Customer 2577,customer2577@example.com,West,B2C,Organic,2023-01-28
C02578,Customer 2578,customer2578@example.com,South,B2B,Social,2022-08-30
C02579,Customer 2579,customer2579@example.com,North,B2C,Email,2023-04-03
C02580,Customer 2580,customer2580@example.com,North,B2C,Social,2022-10-01
C02581,Customer 2581,customer2581@example.com,North,B2B,Social,2022-12-04
C02582,Customer 2582,customer2582@example.com,Central,B2C,Paid,2022-11-06
C02583,Customer 2583,customer2583@example.com,Central,B2C,Email,2023-08-20
C02584,Customer 2584,customer2584@example.com,South,B2C,Organic,2023-08-10
C02585,Customer 2585,customer2585@example.com,West,B2C,Organic,2022-01-12
C02586,Customer 2586,customer2586@example.com,South,B2B,Email,2022-09-25
C02587,Customer 2587,customer2587@example.com,East,B2C,Paid,2023-11-01
C02588,Customer 2588,customer2588@example.com,North,B2C,Paid,2023-01-04
C02589,Customer 2589,customer2589@example.com,North,B2C,Paid,2022-08-30
C02590,Customer 2590,customer2590@example.com,North,B2C,Organic,2022-03-05
C02591,Customer 2591,customer2591@example.com,South,B2C,Social,2023-11-15
C02592,Customer 2592,customer2592@example.com,South,B2C,Paid,2022-05-02
C02593,Customer 2593,customer2593@example.com,North,B2B,Organic,2023-04-22
C02594,Customer 2594,customer2594@example.com,South,B2C,Organic,2022-11-11
C02595,Customer 2595,customer2595@example.com,Central,B2C,Social,2022-06-13
C02596,Customer 2596,customer2596@example.com,Central,B2C,Email,2023-02-20
C02597,Customer 2597,customer2597@example.com,South,B2C,Email,2023-05-30
C02598,Customer 2598,customer2598@example.com,North,B2B,Paid,2022-11-15
C02599,Customer 2599,customer2599@example.com,South,B2C,Paid,2022-05-01
C02600,Customer 2600,customer2600@example.com,South,B2B,Social,2023-10-17
C02601,Customer 2601,customer2601@example.com,South,B2C,Paid,2022-10-30
C02602,Customer 2602,customer2602@example.com,East,B2C,Social,2023-01-12
C02603,Customer 2603,customer2603@example.com,Central,B2C,Organic,2023-09-22
C02604,Customer 2604,customer2604@example.com,West,B2C,Paid,2022-08-15
C02605,Customer 2605,customer2605@example.com,West,B2C,Organic,2022-08-13
C02606,Customer 2606,customer2606@example.com,East,B2B,Referral,2022-05-17
C02607,Customer 2607,customer2607@example.com,South,B2C,Social,2023-05-05
C02608,Customer 2608,customer2608@example.com,East,B2B,Referral,2022-06-06
C02609,Customer 2609,customer2609@example.com,East,B2C,Paid,2023-04-11
C02610,Customer 2610,customer2610@example.com,North,B2C,Organic,2023-09-13
C02611,Customer 2611,customer2611@example.com,Central,B2C,Paid,2023-01-18
C02612,Customer 2612,customer2612@example.com,West,B2C,Referral,2023-03-02
C02613,Customer 2613,customer2613@example.com,South,B2C,Paid,2023-07-17
C02614,Customer 2614,customer2614@example.com,,B2C,Email,2023-04-28
C02615,Customer 2615,customer2615@example.com,West,B2C,Referral,2023-07-05
C02616,Customer 2616,customer2616@example.com,Central,B2B,Paid,2023-11-12
C02617,Customer 2617,customer2617@example.com,West,B2C,Organic,2022-08-12
C02618,Customer 2618,customer2618@example.com,West,B2B,Paid,2022-09-11
C02619,Customer 2619,customer2619@example.com,East,B2B,Organic,2023-11-28
C02620,Customer 2620,customer2620@example.com,Central,B2C,Email,2023-09-03
C02621,Customer 2621,customer2621@example.com,North,B2C,Paid,2022-03-25
C02622,Customer 2622,customer2622@example.com,South,B2C,Email,2023-06-23
C02623,Customer 2623,customer2623@example.com,West,B2C,Referral,2023-04-03
C02624,Customer 2624,customer2624@example.com,South,B2C,Organic,2023-06-25
C02625,Customer 2625,customer2625@example.com,North,B2B,Referral,2023-01-06
C02626,Customer 2626,customer2626@example.com,South,B2C,Organic,2022-03-21
C02627,Customer 2627,customer2627@example.com,North,B2C,Email,2023-08-01
C02628,Customer 2628,customer2628@example.com,East,B2C,Social,2022-04-25
C02629,Customer 2629,customer2629@example.com,West,B2C,Paid,2022-03-05
C02630,Customer 2630,customer2630@example.com,North,B2C,Email,2023-07-15
C02631,Customer 2631,customer2631@example.com,South,B2C,Organic,2023-06-02
C02632,Customer 2632,customer2632@example.com,West,B2C,Organic,2022-07-27
C02633,Customer 2633,customer2633@example.com,East,B2C,Organic,2023-08-10
C02634,Customer 2634,customer2634@example.com,West,B2C,Organic,2023-07-04
C02635,Customer 2635,customer2635@example.com,North,B2C,Paid,2022-06-03
C02636,Customer 2636,customer2636@example.com,East,B2C,Referral,2022-06-18
C02637,Customer 2637,customer2637@example.com,South,B2C,Social,2022-12-02
C02638,Customer 2638,customer2638@example.com,East,B2C,Paid,2023-06-17
C02639,Customer 2639,customer2639@example.com,East,B2B,Organic,2023-03-29
C02640,Customer 2640,customer2640@example.com,Central,B2C,Paid,2022-04-30
C02641,Customer 2641,customer2641@example.com,East,B2B,Email,2023-11-28
C02642,Customer 2642,customer2642@example.com,,B2C,Organic,2022-07-30
C02643,Customer 2643,customer2643@example.com,West,B2C,Social,2023-08-21
C02644,Customer 2644,customer2644@example.com,South,B2B,Organic,2023-05-16
C02645,Customer 2645,customer2645@example.com,West,B2C,Social,2022-04-04
C02646,Customer 2646,customer2646@example.com,West,B2B,Social,2023-06-07
C02647,Customer 2647,customer2647@example.com,North,B2C,Referral,2023-04-02
C02648,Customer 2648,customer2648@example.com,West,B2C,Referral,2022-02-26
C02649,Customer 2649,customer2649@example.com,Central,B2B,Paid,2023-04-10
C02650,Customer 2650,customer2650@example.com,Central,B2C,Paid,2022-05-16
C02651,Customer 2651,customer2651@example.com,North,B2C,Social,2023-06-10
C02652,Customer 2652,customer2652@example.com,South,B2C,Organic,2023-03-02
C02653,Customer 2653,customer2653@example.com,South,B2B,Email,2023-04-13
